Order Date,Sales,Profit,Category,Region
2014-02-23,4.6494,-6.8634,Office Supplies,Central
2017-12-04,9.240000000000002,2.552,Office Supplies,Central
2017-12-04,149.94000000000003,29.988,Technology,Central
2017-12-04,419.9475,143.982,Technology,Central
2014-11-17,2260.4148,726.5619,Office Supplies,East
2014-11-17,4208.232,-50.098,Furniture,East
2014-10-20,345.0195,-147.8655,Furniture,South
2014-10-20,103.26960000000001,-24.588,Office Supplies,South
2015-10-25,166.9395,41.3374,Technology,East
2015-10-25,305.65500000000003,75.686,Furniture,East
2017-11-16,77.364,34.6296,Office Supplies,West
2017-11-16,146.916,23.7864,Furniture,West
2017-11-16,113.274,10.788,Technology,West
2017-11-16,34.9545,7.9896,Office Supplies,West
2017-05-14,61.078500000000005,-46.536,Office Supplies,East
2017-05-14,5.292000000000001,1.764,Office Supplies,East
2017-05-14,26.0232,7.745,Office Supplies,East
2014-03-01,665.8218,-172.1172,Furniture,Central
2014-03-01,18.3456,5.6784,Office Supplies,Central
2015-07-30,163.674,38.97,Furniture,Central
2015-11-01,343.9422,21.8376,Furniture,East
2017-12-16,14.028,6.4128,Office Supplies,West
2017-12-16,166.845,7.945,Office Supplies,West
2014-10-20,335.9664,71.9928,Technology,Central
2014-10-20,530.586,31.5825,Office Supplies,Central
2014-10-20,3.9984,1.2376,Office Supplies,Central
2014-10-20,9.116100000000001,-14.7594,Office Supplies,Central
2014-10-20,25.6452,7.9378,Office Supplies,Central
2015-06-05,1598.7699,169.182,Furniture,East
2016-07-21,440.895,197.353,Office Supplies,West
2016-07-21,3.3075,1.512,Office Supplies,West
2017-03-31,35.301,-90.774,Office Supplies,Central
2014-05-07,16.947000000000003,7.9086,Office Supplies,East
2014-05-07,203.9625,-38.85,Furniture,East
2014-05-07,9.072000000000001,2.5056,Office Supplies,East
2014-05-07,915.936,244.2496,Furniture,East
2017-02-05,256.1916,-426.986,Office Supplies,Central
2017-02-05,7.476000000000001,0.712,Office Supplies,Central
2014-04-18,2.8224000000000005,1.008,Office Supplies,Central
2014-04-18,332.9109,-18.1176,Furniture,Central
2014-04-18,156.8196,50.4063,Office Supplies,Central
2014-04-18,239.37480000000002,28.497,Technology,Central
2016-05-10,12.558000000000002,5.8604,Office Supplies,West
2016-11-25,591.57,67.608,Office Supplies,East
2016-11-25,335.91600000000005,118.3704,Technology,East
2017-03-03,1101.912,440.7648,Technology,West
2017-03-03,178.86960000000002,-17.0352,Furniture,West
2015-12-06,182.637,50.4426,Technology,South
2014-08-25,1058.3412,75.5958,Technology,West
2016-10-22,7.014,3.2064,Office Supplies,West
2016-10-22,8.757,2.2518,Office Supplies,West
2016-10-22,107.037,30.582,Furniture,West
2016-08-07,188.9685,86.3856,Technology,West
2017-07-21,107.037,29.5626,Office Supplies,South
2017-07-21,285.558,67.99,Technology,South
2017-07-21,9.240000000000002,3.872,Furniture,South
2017-07-21,20.664,5.7072,Office Supplies,South
2017-07-21,318.087,69.6762,Furniture,South
2017-07-21,15.687,7.1712,Office Supplies,South
2017-07-21,243.306,11.586,Office Supplies,South
2014-03-23,10.4076,3.2214,Office Supplies,South
2015-04-30,36.3825,9.702,Office Supplies,West
2015-04-30,20.790000000000003,1.7325,Technology,West
2016-06-13,35.2464,11.7488,Office Supplies,East
2015-05-04,132.22650000000002,35.2604,Office Supplies,Central
2017-04-23,12.348,-7.84,Office Supplies,East
2017-04-23,5.6112,1.8704,Office Supplies,East
2014-06-06,1.4332500000000001,-0.91,Office Supplies,South
2014-06-06,65.1168,22.4808,Office Supplies,South
2014-12-02,63.756,23.6808,Furniture,East
2014-12-02,154.161,73.41,Office Supplies,East
2014-12-02,251.83200000000002,64.7568,Furniture,East
2014-12-02,16.443,7.2036,Office Supplies,East
2017-06-17,153.6696,-32.9292,Office Supplies,West
2016-05-26,6.237000000000001,0.0,Office Supplies,West
2016-05-26,47.628,21.7728,Office Supplies,West
2016-05-26,221.7264,23.7564,Technology,West
2016-05-26,508.9392,-84.8232,Furniture,West
2016-05-26,390.57480000000004,116.2425,Technology,West
2015-03-10,94.31099999999999,25.1496,Office Supplies,East
2016-10-20,20.2608,6.03,Office Supplies,West
2015-04-21,201.55800000000002,51.8292,Furniture,South
2015-04-21,22.365000000000002,9.798,Office Supplies,South
2015-04-21,493.4475,131.586,Technology,South
2015-04-21,220.374,35.6796,Furniture,South
2016-06-17,251.6493,14.098,Furniture,West
2016-06-17,23.625,10.8,Office Supplies,West
2016-06-17,230.83200000000002,107.7216,Office Supplies,West
2017-01-13,34.02,15.552,Office Supplies,Central
2017-01-13,220.437,54.5844,Office Supplies,Central
2017-01-13,4372.2525000000005,83.281,Office Supplies,Central
2017-01-13,223.58700000000002,53.235,Furniture,Central
2014-09-06,43.974000000000004,12.1452,Furniture,West
2014-09-06,61.403999999999996,27.4856,Office Supplies,West
2015-01-19,107.55990000000001,-13.1706,Furniture,Central
2015-01-19,209.2692,-8.5416,Furniture,Central
2014-12-14,7349.9580000000005,2239.9872,Technology,East
2014-05-23,13.608000000000002,6.2208,Office Supplies,West
2015-09-19,293.853,134.3328,Technology,East
2015-10-02,7.7490000000000006,-5.412,Office Supplies,South
2016-12-25,733.2696,52.3764,Furniture,West
2016-12-25,1834.6125000000002,629.01,Furniture,West
2016-05-06,57.204,15.2544,Office Supplies,Central
2016-10-24,209.98950000000002,85.9957,Technology,West
2017-05-06,71.96805,-52.5481,Office Supplies,South
2017-05-06,658.5264000000001,70.5564,Technology,South
2017-05-06,128.226,39.689,Office Supplies,South
2017-11-27,7.3395,2.0271,Office Supplies,East
2017-11-27,112.79520000000001,36.2556,Office Supplies,East
2014-10-31,1492.7472,-734.5264,Furniture,East
2017-08-05,132.174,60.4224,Office Supplies,Central
2017-08-05,83.769,29.5186,Technology,Central
2017-08-05,139.85999999999999,66.6,Office Supplies,Central
2015-08-10,460.2864,38.3572,Technology,West
2015-08-10,146.94119999999998,-31.4874,Technology,West
2015-08-10,140.1456,15.0156,Office Supplies,West
2016-12-15,592.40475,-304.6653,Furniture,West
2016-12-15,91.52640000000001,8.7168,Office Supplies,West
2017-09-08,44.7468,-68.1856,Office Supplies,Central
2017-09-08,335.9832,107.9946,Technology,Central
2017-09-08,48.216,15.498,Office Supplies,Central
2017-09-08,22.2432,-11.6512,Furniture,Central
2017-09-08,21.7728,7.2576,Office Supplies,Central
2017-09-08,224.10150000000002,-39.637,Furniture,Central
2017-02-20,350.25480000000005,25.0182,Technology,West
2017-02-20,33.5916,4.7988,Technology,West
2017-02-20,53.7264,-6.396,Office Supplies,West
2017-02-20,11.172,3.857,Office Supplies,West
2017-02-20,72.1392,16.3172,Furniture,West
2017-02-20,406.25550000000004,-185.7168,Furniture,West
2015-08-08,41.643,11.898,Office Supplies,East
2015-08-08,119.61600000000001,33.0368,Office Supplies,East
2015-08-08,470.25300000000004,210.4942,Office Supplies,East
2017-10-26,374.69250000000005,60.6645,Furniture,South
2017-10-26,264.15900000000005,113.211,Office Supplies,South
2016-07-14,230.83200000000002,79.692,Office Supplies,Central
2017-05-12,44.99250000000001,15.426,Furniture,East
2017-05-12,6.468000000000001,2.9568,Office Supplies,East
2017-05-12,17.85,4.42,Office Supplies,East
2017-05-12,91.77000000000001,34.96,Technology,East
2017-05-25,31.332,13.428,Office Supplies,South
2014-08-23,52.0464,17.3488,Office Supplies,West
2015-09-11,279.153,79.758,Office Supplies,West
2015-09-05,71.35799999999999,12.2328,Furniture,South
2015-11-21,11.466000000000001,4.914,Office Supplies,Central
2015-11-21,88.09500000000001,22.653,Technology,Central
2015-11-21,20.7375,5.135,Office Supplies,Central
2015-11-21,413.21700000000004,165.2868,Technology,Central
2014-10-10,49.2156,3.5154,Furniture,West
2017-09-02,11.445,2.834,Office Supplies,East
2017-09-02,83.91600000000001,37.5624,Office Supplies,East
2017-09-02,154.161,73.41,Office Supplies,East
2017-01-01,3.7800000000000002,1.728,Office Supplies,Central
2014-11-05,21.042,8.8176,Furniture,West
2015-12-17,189.0168,-15.7514,Office Supplies,Central
2015-12-17,43.6296,-19.7372,Furniture,Central
2015-12-17,13.776,1.476,Office Supplies,Central
2015-05-14,1173.816,55.896,Office Supplies,West
2017-03-10,117.55799999999999,21.2724,Technology,West
2017-12-02,12.768,2.128,Office Supplies,Central
2017-07-31,18.396,8.4096,Office Supplies,Central
2017-07-31,163.674,54.558,Office Supplies,Central
2017-08-11,501.38550000000004,219.6546,Office Supplies,South
2017-09-30,173.124,80.7912,Office Supplies,East
2016-08-26,50.3685,14.8707,Technology,Central
2016-12-02,435.9348,134.9322,Office Supplies,East
2016-12-02,36.9936,11.4504,Office Supplies,East
2016-12-02,57.708000000000006,26.9304,Office Supplies,East
2017-07-21,17.157,7.6798,Office Supplies,West
2017-07-21,236.5608,22.5296,Furniture,West
2017-07-21,52.8696,17.6232,Office Supplies,West
2015-05-20,171.2928,20.392,Furniture,South
2015-05-20,6.728400000000001,-4.9128,Office Supplies,South
2015-06-23,228.4632,19.0386,Technology,West
2015-06-23,5.7015,1.7919,Office Supplies,West
2015-06-23,151.1748,8.9985,Technology,West
2016-09-10,545.664,58.464,Technology,South
2014-04-13,8.2215,3.6018,Office Supplies,East
2015-11-14,928.032,99.432,Furniture,West
2015-11-14,241.86960000000002,20.1558,Furniture,West
2016-12-09,287.61600000000004,99.296,Office Supplies,West
2017-08-18,10.4076,1.239,Office Supplies,East
2017-12-14,279.6696,-292.9872,Furniture,Central
2017-12-14,59.144400000000005,-26.7558,Furniture,Central
2017-12-14,41.2272,-4.908,Technology,Central
2017-12-14,99.9936,24.9984,Office Supplies,Central
2016-04-08,31.5,14.4,Office Supplies,South
2016-04-08,27.216000000000005,12.7008,Office Supplies,South
2016-04-08,167.916,31.984,Furniture,South
2016-12-16,36.6912,3.0576,Office Supplies,South
2017-09-19,157.4475,31.4895,Technology,West
2017-09-19,24.486,6.0632,Office Supplies,West
2017-09-19,17.576999999999998,4.8546,Office Supplies,West
2017-09-04,15.561000000000002,6.9654,Office Supplies,East
2016-09-12,10.993500000000001,4.8162,Office Supplies,West
2016-09-12,11.6235,5.2029,Office Supplies,West
2016-09-12,21.7392,7.764,Office Supplies,West
2017-08-10,186.06,83.284,Office Supplies,Central
2016-11-04,53.0208,8.2056,Furniture,South
2015-06-18,6.4354499999999994,-4.4946,Office Supplies,South
2015-06-18,675.2927999999999,56.2744,Furniture,South
2015-06-18,21.7728,7.2576,Office Supplies,South
2014-07-04,186.4128,62.1376,Office Supplies,West
2014-07-04,34.0536,3.2432,Office Supplies,West
2015-12-20,12.280800000000001,3.9474,Office Supplies,South
2016-04-10,119.44800000000001,44.3664,Office Supplies,West
2016-04-10,608.4855,81.1314,Office Supplies,West
2016-04-10,158.193,6.0264,Office Supplies,West
2016-04-10,50.4336,15.6104,Office Supplies,West
2014-05-26,107.7552,7.6968,Office Supplies,Central
2014-05-26,377.7606,-5.1396,Furniture,Central
2014-05-26,14.0616,3.1806,Office Supplies,Central
2017-07-06,128.2428,-13.7403,Furniture,West
2015-02-16,37.67400000000001,16.146,Office Supplies,East
2017-06-16,503.94960000000003,107.9892,Technology,East
2017-06-16,25.116000000000003,1.794,Office Supplies,East
2017-11-13,661.4475000000001,163.787,Technology,East
2017-12-11,15.6996,5.0463,Office Supplies,East
2017-12-11,18.837000000000003,8.073,Office Supplies,East
2017-12-11,122.82900000000001,29.245,Technology,East
2016-06-28,128.058,20.7332,Furniture,East
2016-06-28,9.177000000000001,2.2724,Office Supplies,East
2016-06-28,65.058,27.882,Office Supplies,East
2016-06-28,8.358,3.7412,Office Supplies,East
2016-06-28,289.002,121.1056,Office Supplies,East
2017-09-15,49.77,18.96,Furniture,East
2017-09-15,538.6080000000001,143.6288,Furniture,East
2017-09-15,415.737,102.9444,Technology,East
2017-09-15,86.05799999999999,0.0,Office Supplies,East
2017-12-02,34.41480000000001,2.4582,Office Supplies,South
2017-06-26,286.587,0.0,Office Supplies,East
2016-07-24,266.4522,31.0156,Furniture,East
2016-09-02,30.701999999999998,9.8685,Office Supplies,Central
2016-09-02,36.9264,-8.3524,Office Supplies,Central
2016-09-02,1431.045,-19.47,Technology,Central
2017-04-20,332.9109,-18.1176,Furniture,Central
2017-04-20,16.548000000000002,3.546,Office Supplies,Central
2017-04-20,15.288000000000002,-6.188,Furniture,Central
2014-08-12,206.02050000000003,98.105,Office Supplies,East
2017-09-19,37.17,13.452,Office Supplies,South
2017-12-09,440.37,146.79,Office Supplies,West
2017-12-09,13.65525,-9.9705,Office Supplies,West
2016-11-04,8.0976,2.7956,Office Supplies,West
2016-11-04,4.3848,1.305,Office Supplies,West
2016-11-04,40.824000000000005,18.6624,Office Supplies,West
2015-03-29,18.522000000000002,8.1144,Office Supplies,East
2016-09-05,98.12880000000001,-17.523,Office Supplies,Central
2017-01-28,472.4055000000001,157.4685,Technology,East
2016-09-03,362.187,31.0446,Furniture,East
2016-09-03,15.498000000000001,4.2804,Furniture,East
2016-09-03,13.398,5.8696,Office Supplies,East
2016-09-03,61.403999999999996,27.4856,Office Supplies,East
2017-07-25,21.1008,3.0144,Furniture,East
2017-07-25,39.6396,4.2471,Office Supplies,East
2017-07-25,145.5174,-34.647,Furniture,East
2017-07-25,272.91600000000005,-25.992,Office Supplies,East
2017-07-25,21.7728,7.2576,Office Supplies,East
2015-09-13,136.4265,12.993,Furniture,South
2015-09-13,73.4265,31.4685,Office Supplies,South
2015-09-07,147.7728,12.3144,Office Supplies,South
2016-11-16,8.736,2.808,Office Supplies,West
2016-11-10,10.479000000000001,2.7944,Furniture,West
2014-08-15,66.087,30.2112,Office Supplies,East
2015-11-16,22.5624,1.6116,Office Supplies,Central
2015-11-16,251.97480000000002,26.9973,Technology,Central
2015-11-16,36.2292,-15.5268,Furniture,Central
2015-08-25,21.1092,-16.5858,Furniture,Central
2015-08-25,3.9879000000000002,-6.0768,Office Supplies,Central
2015-08-25,8.274000000000001,-3.94,Furniture,Central
2016-12-25,37.21725,-24.1026,Furniture,West
2016-12-25,283.46850000000006,-386.957,Technology,West
2016-12-25,47.376,-7.896,Technology,West
2016-12-25,105.84,21.42,Technology,West
2016-12-25,50.366400000000006,4.1972,Furniture,West
2014-10-05,104.97900000000001,34.993,Technology,West
2014-11-22,10.458000000000002,4.8804,Office Supplies,South
2017-12-25,4.0488,1.3978,Office Supplies,West
2015-03-31,103.29480000000001,35.6613,Office Supplies,Central
2015-03-31,23.499,-7.833,Furniture,Central
2017-09-14,4.0761,-2.588,Office Supplies,East
2017-09-14,13.214250000000002,-18.0385,Technology,East
2017-09-14,119.04060000000001,-29.1528,Furniture,East
2017-09-14,19.227600000000002,-12.208,Office Supplies,East
2017-09-14,134.33280000000002,4.7976,Furniture,East
2017-09-14,253.2285,-168.819,Technology,East
2014-06-17,6.5520000000000005,2.6208,Furniture,West
2014-06-17,18.794999999999998,8.95,Office Supplies,West
2014-06-17,3429.6948,1061.5722,Office Supplies,West
2017-12-28,1.764,-2.688,Office Supplies,Central
2017-12-28,8.3664,-2.3904,Furniture,Central
2017-12-28,119.04060000000001,-3.2392,Furniture,Central
2017-12-28,3.108,-1.406,Furniture,Central
2017-11-02,176.505,43.706,Office Supplies,West
2015-07-25,103.383,49.23,Office Supplies,South
2015-07-25,376.509,39.4438,Furniture,South
2016-10-02,34.104,4.872,Office Supplies,Central
2016-10-02,18374.947500000002,8399.976,Technology,Central
2016-10-02,772.779,331.191,Office Supplies,Central
2016-10-02,36.088499999999996,16.8413,Office Supplies,Central
2016-10-02,35.658,9.5088,Office Supplies,Central
2016-12-24,207.8685,53.4519,Technology,East
2017-07-21,18.354000000000003,4.5448,Office Supplies,East
2015-10-10,8.4168,1.002,Office Supplies,Central
2016-09-08,153.34199999999998,-12.7785,Furniture,West
2016-11-20,29.274,3.9032,Technology,West
2017-10-15,160.2825,70.219,Office Supplies,West
2017-10-15,23.855999999999998,9.3152,Furniture,West
2015-07-06,11.676,2.8912,Office Supplies,East
2017-02-05,1722.7350000000001,459.396,Office Supplies,West
2017-02-05,389.76,41.76,Technology,West
2015-12-06,15.5736,-10.3824,Office Supplies,East
2016-09-12,21.735,1.656,Technology,South
2016-09-12,11.907,5.2164,Office Supplies,South
2016-09-12,71.29500000000002,0.679,Office Supplies,South
2016-09-12,1112.076,307.1448,Furniture,South
2014-07-06,502.40400000000005,47.848,Furniture,West
2016-05-09,33.642,14.418,Office Supplies,West
2016-07-18,58.7916,3.4995,Technology,West
2016-06-18,80.70720000000001,26.9024,Office Supplies,Central
2014-04-20,62.916000000000004,27.5632,Furniture,West
2016-01-08,1644.1740000000002,407.1288,Furniture,Central
2016-01-08,111.3525,49.8435,Office Supplies,Central
2017-12-23,65.142,17.3712,Office Supplies,South
2017-12-23,519.7185000000001,148.491,Technology,South
2017-12-23,386.358,14.7184,Office Supplies,South
2017-12-23,47.208000000000006,20.6816,Office Supplies,South
2017-12-23,192.08700000000002,85.9818,Office Supplies,South
2017-04-17,29.547,13.5072,Office Supplies,West
2017-04-17,7.7490000000000006,3.4686,Office Supplies,West
2017-04-17,11.445,3.597,Office Supplies,West
2017-04-17,288.6345,46.7313,Technology,West
2017-04-17,24.192,11.2896,Office Supplies,West
2017-04-17,229.26960000000003,-19.1058,Furniture,West
2017-12-01,10.8864,3.6288,Office Supplies,Central
2016-08-21,13.305600000000002,4.752,Office Supplies,West
2016-08-21,96.55799999999999,-20.691,Technology,West
2016-08-21,267.7185,91.7892,Technology,West
2016-08-21,33.583200000000005,-7.996,Technology,West
2016-08-21,3031.4088,180.441,Furniture,West
2016-08-21,13.608000000000002,6.2208,Office Supplies,West
2016-08-21,49.89600000000001,21.384,Office Supplies,West
2016-12-05,12.5496,3.8844,Office Supplies,Central
2015-12-16,5.229000000000001,2.3406,Office Supplies,West
